algorithm,seed,timestep,episode_return_mean
MADDPG,2,4716000,-4804.934507339197
MADDPG,2,4721000,-4781.3829492946215
MADDPG,2,4726000,-4836.188327974057
MADDPG,2,4731000,-4772.091336412754
MADDPG,2,4736000,-4785.750215654307
MADDPG,2,4741000,-4804.731058111288
MADDPG,2,4746000,-4800.2188634562
MADDPG,2,4751000,-4799.783662282631
MADDPG,2,4756000,-4823.657809850965
MADDPG,2,4761000,-4762.967238123915
MADDPG,2,4766000,-4786.5302074193705
MADDPG,2,4771000,-4818.054838646444
MADDPG,2,4776000,-4774.753785774228
MADDPG,2,4781000,-4769.549073181879
MADDPG,2,4786000,-4859.329213146572
MADDPG,2,4791000,-4781.726797935744
MADDPG,2,4796000,-4800.756052369553
MADDPG,2,4801000,-4764.035711145916
MADDPG,2,4806000,-4757.818852056357
MADDPG,2,4811000,-4778.116188794711
MADDPG,2,4816000,-4768.625587314246
MADDPG,2,4821000,-4749.459892508475
MADDPG,2,4826000,-4757.538951722286
MADDPG,2,4831000,-4780.480349446322
MADDPG,2,4836000,-4768.15834639938
MADDPG,2,4841000,-4807.326526690337
MADDPG,2,4846000,-4758.086614049604
MADDPG,2,4851000,-4811.201375388356
MADDPG,2,4856000,-4805.582726860374
MADDPG,2,4861000,-4787.848909347319
MADDPG,2,4866000,-4779.924583224378
MADDPG,2,4871000,-4783.304696404573
MADDPG,2,4876000,-4775.568194210413
MADDPG,2,4881000,-4775.435973831084
MADDPG,2,4886000,-4742.009625195041
MADDPG,2,4891000,-4804.216579442311
MADDPG,2,4896000,-4791.289704948357
MADDPG,2,4901000,-4828.07729675079
MADDPG,2,4906000,-4784.852030609884
MADDPG,2,4911000,-4795.796548044569
MADDPG,2,4916000,-4779.375322267949
MADDPG,2,4921000,-4833.398636556133
MADDPG,2,4926000,-4756.880892731337
MADDPG,2,4931000,-4811.577244637631
MADDPG,2,4936000,-4790.126925313123
MADDPG,2,4941000,-4817.525603772374
MADDPG,2,4946000,-4773.729971339983
MADDPG,2,4951000,-4745.546254875219
MADDPG,2,4956000,-4794.117291976644
MADDPG,2,4961000,-4761.9611552061015
MADDPG,2,4966000,-4749.812905319239
MADDPG,2,4971000,-4826.859550182625
MADDPG,2,4976000,-4794.597769799241
MADDPG,2,4981000,-4794.543058514722
MADDPG,2,4986000,-4782.970388163954
MADDPG,2,4991000,-4759.812542766475
MADDPG,2,4996000,-4829.649998200126
MADDPG,3,1000,-5897.212940987864
MADDPG,3,6000,-5325.71072841294
MADDPG,3,11000,-6370.092504489894
MADDPG,3,16000,-6319.6959273741
MADDPG,3,21000,-6117.171074572921
MADDPG,3,26000,-6910.948981554576
MADDPG,3,31000,-8089.246317680856
MADDPG,3,36000,-11186.253847400962
MADDPG,3,41000,-12569.465174214274
MADDPG,3,46000,-7673.329871772058
MADDPG,3,51000,-6021.65498562288
MADDPG,3,56000,-4619.979195030481
MADDPG,3,61000,-5725.726679978339
MADDPG,3,66000,-7359.508396045188
MADDPG,3,71000,-8179.90099953154
MADDPG,3,76000,-6093.782826625275
MADDPG,3,81000,-5640.455968575485
MADDPG,3,86000,-4678.648208942914
MADDPG,3,91000,-4661.395984947617
MADDPG,3,96000,-4664.807902674265
MADDPG,3,101000,-4646.453451835914
MADDPG,3,106000,-4656.478305041748
MADDPG,3,111000,-4676.135682200701
MADDPG,3,116000,-4614.331378960705
MADDPG,3,121000,-4676.986780502818
MADDPG,3,126000,-4641.083355440026
MADDPG,3,131000,-4654.050464306815
MADDPG,3,136000,-4666.196562115444
MADDPG,3,141000,-4649.105142273029
MADDPG,3,146000,-4641.832284302429
MADDPG,3,151000,-4625.100661384165
MADDPG,3,156000,-4658.021604743466
MADDPG,3,161000,-4656.024692619194
MADDPG,3,166000,-4671.312194830382
MADDPG,3,171000,-4694.442816444509
MADDPG,3,176000,-4662.28224224624
MADDPG,3,181000,-4633.271669321068
MADDPG,3,186000,-4651.539714914961
MADDPG,3,191000,-4652.318353976051
MADDPG,3,196000,-4654.9590337257705
MADDPG,3,201000,-4688.728577438701
MADDPG,3,206000,-4627.259844949529
MADDPG,3,211000,-4637.047445043906
MADDPG,3,216000,-4611.816788662399
MADDPG,3,221000,-4636.479840270947
MADDPG,3,226000,-4651.581969319627
MADDPG,3,231000,-4622.905800136514
MADDPG,3,236000,-4670.548196127058
MADDPG,3,241000,-4639.198349102018
MADDPG,3,246000,-4624.840719494691
MADDPG,3,251000,-4666.326073117337
MADDPG,3,256000,-4655.1522208763445
MADDPG,3,261000,-4739.656816136459
MADDPG,3,266000,-4727.502331410638
MADDPG,3,271000,-4664.079341156336
MADDPG,3,276000,-4627.5489866735625
MADDPG,3,281000,-4644.442802322958
MADDPG,3,286000,-4649.954263865942
MADDPG,3,291000,-4663.7817565661135
MADDPG,3,296000,-4696.579646111237
MADDPG,3,301000,-4692.066240263559
MADDPG,3,306000,-4705.258831933216
MADDPG,3,311000,-4692.11637289425
MADDPG,3,316000,-4666.7316160315295
MADDPG,3,321000,-4623.763221001424
MADDPG,3,326000,-4688.415952658943
MADDPG,3,331000,-4679.529309221104
MADDPG,3,336000,-4644.002781207839
MADDPG,3,341000,-4656.5986392874
MADDPG,3,346000,-4668.27408267267
MADDPG,3,351000,-4690.8277561667965
MADDPG,3,356000,-4666.859946340565
MADDPG,3,361000,-4681.203135535992
MADDPG,3,366000,-4646.260592257099
MADDPG,3,371000,-4660.868449310514
MADDPG,3,376000,-4655.600235585282
MADDPG,3,381000,-4690.472028297079
MADDPG,3,386000,-4680.199400376228
MADDPG,3,391000,-4662.8534776020015
MADDPG,3,396000,-4707.4034671133295
MADDPG,3,401000,-4651.39790624203
MADDPG,3,406000,-4661.760850704165
MADDPG,3,411000,-4683.217348137943
MADDPG,3,416000,-4625.86141786452
MADDPG,3,421000,-4686.229808385444
MADDPG,3,426000,-4663.610966364742
MADDPG,3,431000,-4678.887820413641
MADDPG,3,436000,-4648.882499861727
MADDPG,3,441000,-4720.78446028029
MADDPG,3,446000,-4693.061246482564
MADDPG,3,451000,-4670.236004551818
MADDPG,3,456000,-4687.151458532396
MADDPG,3,461000,-4630.750114596263
MADDPG,3,466000,-4668.820226717036
MADDPG,3,471000,-4673.987818647664
MADDPG,3,476000,-4668.130965881044
MADDPG,3,481000,-4699.765129465298
MADDPG,3,486000,-4658.313176316967
MADDPG,3,491000,-4646.739773863121
MADDPG,3,496000,-4690.157569552122
MADDPG,3,501000,-4671.244561554578
MADDPG,3,506000,-4662.26597588171
MADDPG,3,511000,-4654.68170175968
MADDPG,3,516000,-4667.343666981072
MADDPG,3,521000,-4684.86606763279
MADDPG,3,526000,-4637.804150313876
MADDPG,3,531000,-4657.422210868591
MADDPG,3,536000,-4705.282870005688
MADDPG,3,541000,-4681.750586153669
MADDPG,3,546000,-4692.171401761102
MADDPG,3,551000,-4636.756731990606
MADDPG,3,556000,-4651.786454121863
MADDPG,3,561000,-4676.295897393634
MADDPG,3,566000,-4668.971457777213
MADDPG,3,571000,-4685.854739590441
MADDPG,3,576000,-4676.019221074686
MADDPG,3,581000,-4668.543183420807
MADDPG,3,586000,-4676.544215599891
MADDPG,3,591000,-4701.616549445504
MADDPG,3,596000,-4663.993386371772
MADDPG,3,601000,-4708.357018460213
MADDPG,3,606000,-4675.82259857571
MADDPG,3,611000,-4696.300146342102
MADDPG,3,616000,-4680.05498995256
MADDPG,3,621000,-4680.0562232456905
MADDPG,3,626000,-4643.561959294423
MADDPG,3,631000,-4648.698686622452
MADDPG,3,636000,-4658.531734976455
MADDPG,3,641000,-4660.171884414762
MADDPG,3,646000,-4676.193218722376
MADDPG,3,651000,-4635.094891949146
MADDPG,3,656000,-4670.08768829854
MADDPG,3,661000,-4679.960997421275
MADDPG,3,666000,-4657.603841564922
MADDPG,3,671000,-4677.394229443735
MADDPG,3,676000,-4624.511341782974
MADDPG,3,681000,-4708.778581154157
MADDPG,3,686000,-4648.117649005637
MADDPG,3,691000,-4653.162081642799
MADDPG,3,696000,-4693.927166382463
MADDPG,3,701000,-4653.071910643546
MADDPG,3,706000,-4664.125429769375
MADDPG,3,711000,-4713.574877174692
MADDPG,3,716000,-4673.166062560102
MADDPG,3,721000,-4667.341205098624
MADDPG,3,726000,-4644.523936698808
MADDPG,3,731000,-4649.751565067661
MADDPG,3,736000,-4689.884608693197
MADDPG,3,741000,-4653.594510902272
MADDPG,3,746000,-4651.661281321363
MADDPG,3,751000,-4693.964115380787
MADDPG,3,756000,-4663.929866626392
MADDPG,3,761000,-4663.708351795958
MADDPG,3,766000,-4682.817339239586
MADDPG,3,771000,-4681.066261046647
MADDPG,3,776000,-4671.741272470823
MADDPG,3,781000,-4694.5552257795325
MADDPG,3,786000,-4679.035795865368
MADDPG,3,791000,-4677.501568033055
MADDPG,3,796000,-4706.2613470154365
MADDPG,3,801000,-4658.944060146684
MADDPG,3,806000,-4668.060919437038
MADDPG,3,811000,-4692.434355986477
MADDPG,3,816000,-4662.439537816045
MADDPG,3,821000,-4674.582977048975
MADDPG,3,826000,-4673.919913402205
MADDPG,3,831000,-4692.341627551804
MADDPG,3,836000,-4665.983039548099
MADDPG,3,841000,-4627.9725577054005
MADDPG,3,846000,-4679.850477859456
MADDPG,3,851000,-4632.305994530578
MADDPG,3,856000,-4631.564794100298
MADDPG,3,861000,-4701.060978201228
MADDPG,3,866000,-4670.774734251606
MADDPG,3,871000,-4655.303318108053
MADDPG,3,876000,-4683.928547739663
MADDPG,3,881000,-4681.483289153711
MADDPG,3,886000,-4681.634875297308
MADDPG,3,891000,-4679.975839507769
MADDPG,3,896000,-4686.564062975296
MADDPG,3,901000,-4681.300682894477
MADDPG,3,906000,-4664.387964771203
MADDPG,3,911000,-4688.066973150969
MADDPG,3,916000,-4651.510790587136
MADDPG,3,921000,-4673.257354561083
MADDPG,3,926000,-4661.98352762581
MADDPG,3,931000,-4725.657426035369
MADDPG,3,936000,-4696.736876112772
MADDPG,3,941000,-4671.236131327598
MADDPG,3,946000,-4680.875428574296
MADDPG,3,951000,-4659.8559387346095
MADDPG,3,956000,-4631.812458643512
MADDPG,3,961000,-4686.516713861419
MADDPG,3,966000,-4656.841034793671
MADDPG,3,971000,-4656.065024718255
MADDPG,3,976000,-4663.198414575092
MADDPG,3,981000,-4695.970215128035
MADDPG,3,986000,-4672.597307189575
MADDPG,3,991000,-4684.848586696964
MADDPG,3,996000,-4656.435493242593
MADDPG,3,1001000,-4678.842788114646
MADDPG,3,1006000,-4660.662478095706
MADDPG,3,1011000,-4655.677564852748
MADDPG,3,1016000,-4675.047455938713
MADDPG,3,1021000,-4673.563675996589
MADDPG,3,1026000,-4670.796901962125
MADDPG,3,1031000,-4688.467592013335
MADDPG,3,1036000,-4685.867304569154
MADDPG,3,1041000,-4671.813943467276
MADDPG,3,1046000,-4640.891158009765
MADDPG,3,1051000,-4678.136252043447
MADDPG,3,1056000,-4693.696496115165
MADDPG,3,1061000,-4725.132709881682
MADDPG,3,1066000,-4682.145656306231
MADDPG,3,1071000,-4656.779308473632
MADDPG,3,1076000,-4682.035642567605
MADDPG,3,1081000,-4658.250296875765
MADDPG,3,1086000,-4676.461084267473
MADDPG,3,1091000,-4675.453458633077
MADDPG,3,1096000,-4688.068411277502
MADDPG,3,1101000,-4673.82852153448
MADDPG,3,1106000,-4664.911348354077
MADDPG,3,1111000,-4663.964969461567
MADDPG,3,1116000,-4656.848677188187
MADDPG,3,1121000,-4669.449152251171
MADDPG,3,1126000,-4686.750483345151
MADDPG,3,1131000,-4666.91135952086
MADDPG,3,1136000,-4663.857605932596
MADDPG,3,1141000,-4664.878799345425
MADDPG,3,1146000,-4668.783451141448
MADDPG,3,1151000,-4624.68452824509
MADDPG,3,1156000,-4641.631350373409
MADDPG,3,1161000,-4637.744028853274
MADDPG,3,1166000,-4695.228329500251
MADDPG,3,1171000,-4654.213220463809
MADDPG,3,1176000,-4659.430751841758
MADDPG,3,1181000,-4674.032816171556
MADDPG,3,1186000,-4654.016063128584
MADDPG,3,1191000,-4705.797784423007
MADDPG,3,1196000,-4737.06262549803
MADDPG,3,1201000,-4673.402796707186
MADDPG,3,1206000,-4687.594922072231
MADDPG,3,1211000,-4661.94457668509
MADDPG,3,1216000,-4711.0309928588895
MADDPG,3,1221000,-4662.309177950424
MADDPG,3,1226000,-4664.156831888445
MADDPG,3,1231000,-4641.315050983762
MADDPG,3,1236000,-4660.789797883232
MADDPG,3,1241000,-4639.172452977453
MADDPG,3,1246000,-4672.227606295735
MADDPG,3,1251000,-4663.6221746323
MADDPG,3,1256000,-4684.020586222345
MADDPG,3,1261000,-4671.73637145366
MADDPG,3,1266000,-4664.711506278017
MADDPG,3,1271000,-4639.640177587583
MADDPG,3,1276000,-4703.034313474469
MADDPG,3,1281000,-4659.9945703372405
MADDPG,3,1286000,-4657.543109776345
MADDPG,3,1291000,-4653.46214672715
MADDPG,3,1296000,-4640.602910111476
MADDPG,3,1301000,-4683.718433393591
MADDPG,3,1306000,-4661.716664498842
MADDPG,3,1311000,-4650.429105879671
MADDPG,3,1316000,-4673.176750220341
MADDPG,3,1321000,-4683.634061350954
MADDPG,3,1326000,-4679.352408312094
MADDPG,3,1331000,-4682.029802302189
MADDPG,3,1336000,-4696.610183718235
MADDPG,3,1341000,-4699.528850072343
MADDPG,3,1346000,-4683.787053699225
MADDPG,3,1351000,-4679.121056863953
MADDPG,3,1356000,-4654.005008730294
MADDPG,3,1361000,-4698.074810212267
MADDPG,3,1366000,-4666.449520244359
MADDPG,3,1371000,-4679.384878820366
MADDPG,3,1376000,-4696.619774220965
MADDPG,3,1381000,-4685.199380415794
MADDPG,3,1386000,-4686.895883838696
MADDPG,3,1391000,-4677.855411917102
MADDPG,3,1396000,-4642.58054718023
MADDPG,3,1401000,-4654.618606455962
MADDPG,3,1406000,-4655.688750706727
MADDPG,3,1411000,-4692.298053124487
MADDPG,3,1416000,-4638.812896034816
MADDPG,3,1421000,-4662.41200657616
MADDPG,3,1426000,-4638.745510171112
MADDPG,3,1431000,-4637.865877947678
MADDPG,3,1436000,-4664.066410166247
MADDPG,3,1441000,-4655.811385949992
MADDPG,3,1446000,-4689.429606702486
MADDPG,3,1451000,-4660.575144143864
MADDPG,3,1456000,-4670.374725570802
MADDPG,3,1461000,-4633.435921260124
MADDPG,3,1466000,-4683.826896996667
MADDPG,3,1471000,-4676.149954828118
MADDPG,3,1476000,-4685.395889161985
MADDPG,3,1481000,-4690.978953369342
MADDPG,3,1486000,-4687.871204043183
MADDPG,3,1491000,-4682.962508339193
MADDPG,3,1496000,-4652.221330424297
MADDPG,3,1501000,-4679.617587005006
MADDPG,3,1506000,-4645.26028526045
MADDPG,3,1511000,-4670.656928430287
MADDPG,3,1516000,-4676.781084462977
MADDPG,3,1521000,-4704.457262493094
MADDPG,3,1526000,-4659.409229765187
MADDPG,3,1531000,-4654.382119694836
MADDPG,3,1536000,-4633.284610917976
MADDPG,3,1541000,-4651.551619796913
MADDPG,3,1546000,-4659.396824776522
MADDPG,3,1551000,-4642.681107696002
MADDPG,3,1556000,-4673.15815643234
MADDPG,3,1561000,-4685.968378783146
MADDPG,3,1566000,-4698.538791624398
MADDPG,3,1571000,-4653.576823141956
MADDPG,3,1576000,-4674.385533613239
MADDPG,3,1581000,-4685.7175052853045
MADDPG,3,1586000,-4698.702485719186
MADDPG,3,1591000,-4689.549608372064
MADDPG,3,1596000,-4683.615807942134
MADDPG,3,1601000,-4675.015372287195
MADDPG,3,1606000,-4684.813743677028
MADDPG,3,1611000,-4687.535005916199
MADDPG,3,1616000,-4666.757251457211
MADDPG,3,1621000,-4653.8692268499135
MADDPG,3,1626000,-4679.934834018512
MADDPG,3,1631000,-4696.23552958137
MADDPG,3,1636000,-4675.662882923451
MADDPG,3,1641000,-4676.737828978405
MADDPG,3,1646000,-4657.261625013323
MADDPG,3,1651000,-4649.838576799615
MADDPG,3,1656000,-4636.587622009352
MADDPG,3,1661000,-4677.811118307138
MADDPG,3,1666000,-4656.626656906899
MADDPG,3,1671000,-4663.290740383966
MADDPG,3,1676000,-4630.059935580429
MADDPG,3,1681000,-4631.153619968823
MADDPG,3,1686000,-4683.199870754816
MADDPG,3,1691000,-4662.623045568821
MADDPG,3,1696000,-4698.026578719728
MADDPG,3,1701000,-4663.009184897976
MADDPG,3,1706000,-4642.579949295868
MADDPG,3,1711000,-4638.299054403703
MADDPG,3,1716000,-4695.437113821662
MADDPG,3,1721000,-4638.685961874682
MADDPG,3,1726000,-4663.814021437853
MADDPG,3,1731000,-4684.245002407595
MADDPG,3,1736000,-4683.236664710086
MADDPG,3,1741000,-4654.727298256453
MADDPG,3,1746000,-4645.325024500852
MADDPG,3,1751000,-4698.272049582068
MADDPG,3,1756000,-4669.76121924343
MADDPG,3,1761000,-4657.548740987207
MADDPG,3,1766000,-4672.186567039728
MADDPG,3,1771000,-4647.337125806618
MADDPG,3,1776000,-4674.611248463674
MADDPG,3,1781000,-4660.132752895312
MADDPG,3,1786000,-4687.476037947518
MADDPG,3,1791000,-4677.221895914153
MADDPG,3,1796000,-4655.804595009977
MADDPG,3,1801000,-4683.832006702675
MADDPG,3,1806000,-4689.459741182434
MADDPG,3,1811000,-4685.484040106763
MADDPG,3,1816000,-4656.242498025516
MADDPG,3,1821000,-4669.610212975779
MADDPG,3,1826000,-4664.800749663331
MADDPG,3,1831000,-4650.065773648604
MADDPG,3,1836000,-4668.77249882621
MADDPG,3,1841000,-4684.130139890955
MADDPG,3,1846000,-4651.121878774116
MADDPG,3,1851000,-4680.680050028254
MADDPG,3,1856000,-4688.277912051618
MADDPG,3,1861000,-4690.57926523662
MADDPG,3,1866000,-4628.291652381425
MADDPG,3,1871000,-4689.0445743064765
MADDPG,3,1876000,-4693.341735020141
MADDPG,3,1881000,-4651.125486772155
MADDPG,3,1886000,-4665.481711829546
MADDPG,3,1891000,-4645.298720143094
MADDPG,3,1896000,-4695.549494065505
MADDPG,3,1901000,-4673.473550671986
MADDPG,3,1906000,-4678.755650528838
MADDPG,3,1911000,-4684.911692694447
MADDPG,3,1916000,-4692.009761425034
MADDPG,3,1921000,-4662.532896241591
MADDPG,3,1926000,-4682.379506355798
MADDPG,3,1931000,-4676.604886908399
MADDPG,3,1936000,-4639.899339384851
MADDPG,3,1941000,-4667.234312179764
MADDPG,3,1946000,-4692.297196690612
MADDPG,3,1951000,-4672.583154182766
MADDPG,3,1956000,-4671.020651563677
MADDPG,3,1961000,-4667.847214587071
MADDPG,3,1966000,-4707.068934177338
MADDPG,3,1971000,-4669.68868341268
MADDPG,3,1976000,-4677.199052071718
MADDPG,3,1981000,-4691.213517205746
MADDPG,3,1986000,-4668.097752918586
MADDPG,3,1991000,-4667.783150459253
MADDPG,3,1996000,-4669.863678578772
MADDPG,3,2001000,-4679.820097093836
MADDPG,3,2006000,-4632.698511336449
MADDPG,3,2011000,-4697.9021358027685
MADDPG,3,2016000,-4660.616055452006
MADDPG,3,2021000,-4655.619294022069
MADDPG,3,2026000,-4716.64029808687
MADDPG,3,2031000,-4664.872265851543
MADDPG,3,2036000,-4639.533655600927
MADDPG,3,2041000,-4676.171598246863
MADDPG,3,2046000,-4679.868274361044
MADDPG,3,2051000,-4665.828074485124
MADDPG,3,2056000,-4685.472425892326
MADDPG,3,2061000,-4660.91893456773
MADDPG,3,2066000,-4664.634810190055
MADDPG,3,2071000,-4644.171998882219
MADDPG,3,2076000,-4654.349049147258
MADDPG,3,2081000,-4663.532048100778
MADDPG,3,2086000,-4696.908477500721
MADDPG,3,2091000,-4678.922315108567
MADDPG,3,2096000,-4653.066351633042
MADDPG,3,2101000,-4646.148497150911
MADDPG,3,2106000,-4663.490270774606
MADDPG,3,2111000,-4667.153061301198
MADDPG,3,2116000,-4684.526118156317
MADDPG,3,2121000,-4684.786229058044
MADDPG,3,2126000,-4670.435793259655
MADDPG,3,2131000,-4620.331919956684
MADDPG,3,2136000,-4621.629886529592
MADDPG,3,2141000,-4660.598998338811
MADDPG,3,2146000,-4620.885010528911
MADDPG,3,2151000,-4672.774941337084
MADDPG,3,2156000,-4666.658947054656
MADDPG,3,2161000,-4644.707846733401
MADDPG,3,2166000,-4651.46671383852
MADDPG,3,2171000,-4686.222268175677
MADDPG,3,2176000,-4695.307970512021
MADDPG,3,2181000,-4659.4616475872845
MADDPG,3,2186000,-4643.963122906934
MADDPG,3,2191000,-4648.13076007016
MADDPG,3,2196000,-4644.008979452243
MADDPG,3,2201000,-4646.811431147227
MADDPG,3,2206000,-4704.8674544107525
MADDPG,3,2211000,-4633.750996938762
MADDPG,3,2216000,-4700.768396477515
MADDPG,3,2221000,-4680.6278915466655
MADDPG,3,2226000,-4646.491692200585
MADDPG,3,2231000,-4668.928465160204
MADDPG,3,2236000,-4659.661164221403
MADDPG,3,2241000,-4682.577939360157
MADDPG,3,2246000,-4630.756198383731
MADDPG,3,2251000,-4688.075488451544
MADDPG,3,2256000,-4686.173249054372
MADDPG,3,2261000,-4678.78472280084
MADDPG,3,2266000,-4680.019558420352
MADDPG,3,2271000,-4673.776772404721
MADDPG,3,2276000,-4684.513570261382
MADDPG,3,2281000,-4680.242432426315
MADDPG,3,2286000,-4701.619157536505
MADDPG,3,2291000,-4634.055568404621
MADDPG,3,2296000,-4685.116296632837
MADDPG,3,2301000,-4622.075903110588
MADDPG,3,2306000,-4702.525320458094
MADDPG,3,2311000,-4689.191173798913
MADDPG,3,2316000,-4674.132724772933
MADDPG,3,2321000,-4631.187364191345
MADDPG,3,2326000,-4679.7022058293405
MADDPG,3,2331000,-4681.484917283956
MADDPG,3,2336000,-4690.602832508618
MADDPG,3,2341000,-4669.727283530325
MADDPG,3,2346000,-4692.210603498134
MADDPG,3,2351000,-4644.840042045505
MADDPG,3,2356000,-4679.82533150645
MADDPG,3,2361000,-4681.783163423436
MADDPG,3,2366000,-4651.037321310051
MADDPG,3,2371000,-4658.637004049834
MADDPG,3,2376000,-4656.981906479141
MADDPG,3,2381000,-4685.712247966189
MADDPG,3,2386000,-4669.877363036748
MADDPG,3,2391000,-4658.864886885966
MADDPG,3,2396000,-4657.116361517134
MADDPG,3,2401000,-4666.67020337312
MADDPG,3,2406000,-4670.290998502037
MADDPG,3,2411000,-4679.26093924027
MADDPG,3,2416000,-4625.102063105455
MADDPG,3,2421000,-4648.316765522673
MADDPG,3,2426000,-4712.450143750867
MADDPG,3,2431000,-4678.235217841135
MADDPG,3,2436000,-4644.529120365369
MADDPG,3,2441000,-4669.228101229981
MADDPG,3,2446000,-4659.762741212075
MADDPG,3,2451000,-4704.328060865588
MADDPG,3,2456000,-4652.465568568666
MADDPG,3,2461000,-4674.637100019961
MADDPG,3,2466000,-4652.818951908352
MADDPG,3,2471000,-4663.437052614437
MADDPG,3,2476000,-4676.414338470212
MADDPG,3,2481000,-4699.728329046061
MADDPG,3,2486000,-4671.322055948505
MADDPG,3,2491000,-4706.725228327235
MADDPG,3,2496000,-4680.371806870133
MADDPG,3,2501000,-4637.247388044577
MADDPG,3,2506000,-4654.261121041231
MADDPG,3,2511000,-4677.027884547939
MADDPG,3,2516000,-4680.019805122052
MADDPG,3,2521000,-4643.397947924479
MADDPG,3,2526000,-4649.474218128213
MADDPG,3,2531000,-4697.58881138519
MADDPG,3,2536000,-4610.486589208656
MADDPG,3,2541000,-4680.055243239378
MADDPG,3,2546000,-4661.795684110129
MADDPG,3,2551000,-4633.760179310067
MADDPG,3,2556000,-4668.3908718256525
MADDPG,3,2561000,-4706.162807688052
MADDPG,3,2566000,-4646.490085345213
MADDPG,3,2571000,-4694.656170372169
MADDPG,3,2576000,-4666.240949497417
MADDPG,3,2581000,-4685.096230117276
MADDPG,3,2586000,-4671.012587968193
MADDPG,3,2591000,-4663.428056064546
MADDPG,3,2596000,-4669.721373374315
MADDPG,3,2601000,-4657.58878331478
MADDPG,3,2606000,-4712.641588046244
MADDPG,3,2611000,-4677.012294484699
MADDPG,3,2616000,-4676.725279330184
MADDPG,3,2621000,-4674.18229000352
MADDPG,3,2626000,-4663.385360079297
MADDPG,3,2631000,-4681.474214609879
MADDPG,3,2636000,-4667.319019984697
MADDPG,3,2641000,-4657.921062292955
MADDPG,3,2646000,-4665.473322453503
MADDPG,3,2651000,-4699.773406598752
MADDPG,3,2656000,-4679.853981320302
MADDPG,3,2661000,-4681.533921090769
MADDPG,3,2666000,-4674.060095843092
MADDPG,3,2671000,-4644.270342903738
MADDPG,3,2676000,-4678.203079170244
MADDPG,3,2681000,-4632.518386359993
MADDPG,3,2686000,-4678.667611256975
