algorithm,seed,timestep,reward
MAPPO,1,1520000,-1257.2791889852458
MAPPO,1,1530000,-1129.3049205778518
MAPPO,1,1540000,-1232.6923498379708
MAPPO,1,1550000,-1254.3164221244758
MAPPO,1,1560000,-1353.4197364274664
MAPPO,1,1570000,-1112.2853023873574
MAPPO,1,1580000,-1201.0380277995296
MAPPO,1,1590000,-1288.0194613557617
MAPPO,1,1600000,-1390.641145962705
MAPPO,1,1610000,-1225.4985536659478
MAPPO,1,1620000,-1238.5362181602409
MAPPO,1,1630000,-1117.3136953400158
MAPPO,1,1640000,-1262.578779539633
MAPPO,1,1650000,-1226.1752826566646
MAPPO,1,1660000,-1089.0873696858096
MAPPO,1,1670000,-1125.2523726741565
MAPPO,1,1680000,-1146.1202631511185
MAPPO,1,1690000,-1119.6061785356546
MAPPO,1,1700000,-1405.984389439389
MAPPO,1,1710000,-1318.070926858492
MAPPO,1,1720000,-1270.749564230349
MAPPO,1,1730000,-1422.570899047218
MAPPO,1,1740000,-1340.8519135100028
MAPPO,1,1750000,-1196.8496406908787
MAPPO,1,1760000,-1360.585964867796
MAPPO,1,1770000,-1139.633682302053
MAPPO,1,1780000,-1343.9455821856989
MAPPO,1,1790000,-1287.628469124648
MAPPO,1,1800000,-1238.5876189713233
MAPPO,1,1810000,-1187.425196390016
MAPPO,1,1820000,-1161.264367827762
MAPPO,1,1830000,-1369.4580415782814
MAPPO,1,1840000,-1315.6406035462976
MAPPO,1,1850000,-1183.502160882298
MAPPO,1,1860000,-1153.232748383863
MAPPO,1,1870000,-1291.9025953288851
MAPPO,1,1880000,-1337.4530501038823
MAPPO,1,1890000,-1240.541943079216
MAPPO,1,1900000,-1112.1046082071691
MAPPO,1,1910000,-1299.039049155786
MAPPO,1,1920000,-1304.6249939589156
MAPPO,1,1930000,-1297.3234757998982
MAPPO,1,1940000,-1234.806438452508
MAPPO,1,1950000,-1340.8012205529262
MAPPO,1,1960000,-1256.5406186931111
MAPPO,1,1970000,-1228.8458739082423
MAPPO,1,1980000,-1421.800186473315
MAPPO,1,1990000,-1140.210114444785
MAPPO,1,2000000,-1233.123646686283
MAPPO,1,2010000,-1299.5783030900216
MAPPO,1,2020000,-1271.0394553572175
MAPPO,1,2030000,-1139.3368029641451
MAPPO,1,2040000,-1273.1832213157295
MAPPO,1,2050000,-1161.0067269253552
MAPPO,1,2060000,-1087.7785843096588
MAPPO,1,2070000,-1184.942003370291
MAPPO,1,2080000,-1380.6702913009333
MAPPO,1,2090000,-1169.017650824192
MAPPO,1,2100000,-1172.9729438796269
MAPPO,1,2110000,-1352.7946495275096
MAPPO,1,2120000,-1158.626199478516
MAPPO,1,2130000,-1315.9627680498147
MAPPO,1,2140000,-1062.631476566669
MAPPO,1,2150000,-1310.7596881183692
MAPPO,1,2160000,-1220.4279187041184
MAPPO,1,2170000,-1310.26141792328
MAPPO,1,2180000,-1278.1352371986068
MAPPO,1,2190000,-1132.1257313159665
MAPPO,1,2200000,-1110.5362357930808
MAPPO,1,2210000,-1208.2647816776762
MAPPO,1,2220000,-1155.0551104073052
MAPPO,1,2230000,-1207.0935159133462
MAPPO,1,2240000,-1337.57946041336
MAPPO,1,2250000,-1242.6423710861184
MAPPO,1,2260000,-1138.1966987261017
MAPPO,1,2270000,-1151.085069914773
MAPPO,1,2280000,-1263.0596929405144
MAPPO,1,2290000,-1249.412284998116
MAPPO,1,2300000,-1298.842664241426
MAPPO,1,2310000,-1184.8031326740595
MAPPO,1,2320000,-1231.669306912216
MAPPO,1,2330000,-1315.1767458628788
MAPPO,1,2340000,-1197.7627057816733
MAPPO,1,2350000,-1230.5990867239934
MAPPO,1,2360000,-1291.248524118949
MAPPO,1,2370000,-1196.1701226346831
MAPPO,1,2380000,-1362.627573819624
MAPPO,1,2390000,-1157.820730448978
MAPPO,1,2400000,-1178.6196098230976
MAPPO,1,2410000,-1310.7080165371972
MAPPO,1,2420000,-1304.320565115744
MAPPO,1,2430000,-1205.812743695236
MAPPO,1,2440000,-1117.0442011579037
MAPPO,1,2450000,-1079.215105590394
MAPPO,1,2460000,-1312.4739710699562
MAPPO,1,2470000,-1135.3683710818557
MAPPO,1,2480000,-1280.8363194149829
MAPPO,1,2490000,-1228.6624093710614
MAPPO,1,2500000,-1308.8487302828528
MAPPO,1,2510000,-1376.5076169156598
MAPPO,1,2520000,-1085.6415994654528
MAPPO,1,2530000,-1179.2652066030832
MAPPO,1,2540000,-1259.7224932061145
MAPPO,1,2550000,-1208.4700948351622
MAPPO,1,2560000,-1011.0154690356025
MAPPO,1,2570000,-1233.6684095945925
MAPPO,1,2580000,-1079.723554369464
MAPPO,1,2590000,-1212.37196788543
MAPPO,1,2600000,-1251.2992388337673
MAPPO,1,2610000,-1281.5290069520952
MAPPO,1,2620000,-1236.1494932026972
MAPPO,1,2630000,-1244.9714931585686
MAPPO,1,2640000,-1281.6945788496816
MAPPO,1,2650000,-1158.4523141525883
MAPPO,1,2660000,-1205.6100564538783
MAPPO,1,2670000,-1210.447490450505
MAPPO,1,2680000,-1218.9375869957162
MAPPO,1,2690000,-1359.1640556858051
MAPPO,1,2700000,-1259.2700086931748
MAPPO,1,2710000,-1223.4321804072977
MAPPO,1,2720000,-1084.5329007076998
MAPPO,1,2730000,-1251.5080511343583
MAPPO,1,2740000,-1214.9599336201202
MAPPO,1,2750000,-1428.1006152257855
MAPPO,1,2760000,-1176.5664196874045
MAPPO,1,2770000,-1213.937741380778
MAPPO,1,2780000,-1162.441408171908
MAPPO,1,2790000,-1151.6573569715822
MAPPO,1,2800000,-1299.758895590833
MAPPO,1,2810000,-1083.1045408826217
MAPPO,1,2820000,-1237.645420841981
MAPPO,1,2830000,-1250.5179122407494
MAPPO,1,2840000,-1284.400952253594
MAPPO,1,2850000,-1153.7038063863758
MAPPO,1,2860000,-1214.162215265703
MAPPO,1,2870000,-1358.3235625233708
MAPPO,1,2880000,-1102.1263829026611
MAPPO,1,2890000,-1221.4782121192827
MAPPO,1,2900000,-1183.1651027041348
MAPPO,1,2910000,-1259.9921921592793
MAPPO,1,2920000,-1114.58021182448
MAPPO,1,2930000,-1194.678695711978
MAPPO,1,2940000,-1404.0015490124106
MAPPO,1,2950000,-1269.7488083876287
MAPPO,1,2960000,-1269.1132020411385
MAPPO,1,2970000,-1134.2015315872734
MAPPO,1,2980000,-1142.1642301938675
MAPPO,1,2990000,-1255.1707015429956
MAPPO,1,3000000,-1094.2857454690104
MAPPO,1,3010000,-1274.3767155138664
MAPPO,1,3020000,-1229.9084362314763
MAPPO,1,3030000,-1090.3130016019418
MAPPO,1,3040000,-1136.6399172538947
MAPPO,1,3050000,-1175.532554455432
MAPPO,1,3060000,-1282.4009488880952
MAPPO,1,3070000,-1129.752473494386
MAPPO,1,3080000,-1143.3987527876468
MAPPO,1,3090000,-1278.5994694364688
MAPPO,1,3100000,-1333.991726743135
MAPPO,1,3110000,-1242.2817769579924
MAPPO,1,3120000,-1251.1178527592538
MAPPO,1,3130000,-1344.8245107400528
MAPPO,1,3140000,-1125.80180288542
MAPPO,1,3150000,-1102.9154685111378
MAPPO,1,3160000,-1115.660414714909
MAPPO,1,3170000,-1239.303793989498
MAPPO,1,3180000,-1237.1099974646197
MAPPO,1,3190000,-1147.2913831169324
MAPPO,1,3200000,-1307.0349968515177
MAPPO,1,3210000,-1298.761353734426
MAPPO,1,3220000,-1186.5824431912126
MAPPO,1,3230000,-1226.4803251344367
MAPPO,1,3240000,-1163.4534764536618
MAPPO,1,3250000,-1274.4090393871106
MAPPO,1,3260000,-1314.3813741580373
MAPPO,1,3270000,-1343.7105910723694
MAPPO,1,3280000,-1346.9261926308398
MAPPO,1,3290000,-1278.8706192417758
MAPPO,1,3300000,-1067.294289615895
MAPPO,1,3310000,-1113.1135113794246
MAPPO,1,3320000,-1194.734004156909
MAPPO,1,3330000,-1433.228580689173
MAPPO,1,3340000,-1231.3380517908477
MAPPO,1,3350000,-1215.250979848119
MAPPO,1,3360000,-1181.7850001722002
MAPPO,1,3370000,-1267.33739691912
MAPPO,1,3380000,-1357.3059482848837
MAPPO,1,3390000,-1294.49821597318
MAPPO,1,3400000,-1142.0729578914031
MAPPO,1,3410000,-1216.633413662199
MAPPO,1,3420000,-1233.232263721299
MAPPO,1,3430000,-1249.5199773468082
MAPPO,1,3440000,-971.86689271133
MAPPO,1,3450000,-1245.468338592882
MAPPO,1,3460000,-1226.6749835174298
MAPPO,1,3470000,-1199.115479614179
MAPPO,1,3480000,-1214.866595882984
MAPPO,1,3490000,-1259.6315765500156
MAPPO,1,3500000,-1203.959402303088
MAPPO,1,3510000,-1252.339194549929
MAPPO,1,3520000,-1154.6885563706116
MAPPO,1,3530000,-1250.579496487879
MAPPO,1,3540000,-1133.82450710463
MAPPO,1,3550000,-1234.6293170175848
MAPPO,1,3560000,-1194.584944514125
MAPPO,1,3570000,-1253.8260306555835
MAPPO,1,3580000,-1170.557241967863
MAPPO,1,3590000,-1370.3734609009675
MAPPO,1,3600000,-1428.7271984509712
MAPPO,1,3610000,-1369.0013306159815
MAPPO,1,3620000,-1300.8919881032773
MAPPO,1,3630000,-1182.9356775135116
MAPPO,1,3640000,-1229.9416811625492
MAPPO,1,3650000,-1278.7684604734548
MAPPO,1,3660000,-1125.6110133539012
MAPPO,1,3670000,-1201.9978626840043
MAPPO,1,3680000,-1197.953032839653
MAPPO,1,3690000,-1209.6142201063976
MAPPO,1,3700000,-1367.7366155851605
MAPPO,1,3710000,-1150.4235792568254
MAPPO,1,3720000,-1288.3875888434145
MAPPO,1,3730000,-1330.5255988754154
MAPPO,1,3740000,-1124.359759283378
MAPPO,1,3750000,-1260.72915977157
MAPPO,1,3760000,-1258.4233279307796
MAPPO,1,3770000,-1177.0437627107108
MAPPO,1,3780000,-1158.049100677492
MAPPO,1,3790000,-1234.4562101135552
MAPPO,1,3800000,-1193.4283131109476
MAPPO,1,3810000,-1300.4991338960508
MAPPO,1,3820000,-1194.7200753598124
MAPPO,1,3830000,-1298.5609185535443
MAPPO,1,3840000,-1098.5370850277136
MAPPO,1,3850000,-1274.0778588504927
MAPPO,1,3860000,-1352.7567302212028
MAPPO,1,3870000,-1319.851957316794
MAPPO,1,3880000,-1338.3176606681457
MAPPO,1,3890000,-1112.7896763371948
MAPPO,1,3900000,-1207.192722817126
MAPPO,1,3910000,-1215.4053010881742
MAPPO,1,3920000,-1365.5860672349158
MAPPO,1,3930000,-1242.1255294588354
MAPPO,1,3940000,-1229.0949037819398
MAPPO,1,3950000,-1194.6106562482676
MAPPO,1,3960000,-1202.7620821211567
MAPPO,1,3970000,-1151.6067271335992
MAPPO,1,3980000,-1250.5749190761946
MAPPO,1,3990000,-1270.0936550087563
MAPPO,1,4000000,-1213.5715406604972
MAPPO,1,4010000,-1281.6335811018164
MAPPO,1,4020000,-1125.0199717863884
MAPPO,1,4030000,-1266.073207745152
MAPPO,1,4040000,-1302.0475658806126
MAPPO,1,4050000,-1214.455900564417
MAPPO,1,4060000,-1286.4757391530718
MAPPO,1,4070000,-1275.1276601763027
MAPPO,1,4080000,-1123.1044846453087
MAPPO,1,4090000,-1183.818237216799
MAPPO,1,4100000,-1123.0688863813568
MAPPO,1,4110000,-1285.7194275096542
MAPPO,1,4120000,-1188.53720627687
MAPPO,1,4130000,-1091.235540134633
MAPPO,1,4140000,-1302.314547492978
MAPPO,1,4150000,-1134.4893636131694
MAPPO,1,4160000,-1264.5066119607536
MAPPO,1,4170000,-1214.0721126330616
MAPPO,1,4180000,-1304.0521313379763
MAPPO,1,4190000,-1004.9151804682522
MAPPO,1,4200000,-1389.336188663374
MAPPO,1,4210000,-1454.8712674525464
MAPPO,1,4220000,-1332.7997648825242
MAPPO,1,4230000,-1202.0997594651392
MAPPO,1,4240000,-1162.1482870761788
MAPPO,1,4250000,-1225.0636315779109
MAPPO,1,4260000,-1347.5652285413576
MAPPO,1,4270000,-1306.8613914807188
MAPPO,1,4280000,-1071.7905737319984
MAPPO,1,4290000,-1405.7130446539784
MAPPO,1,4300000,-1302.4494230968412
MAPPO,1,4310000,-1269.4881769666026
MAPPO,1,4320000,-1104.7990294491824
MAPPO,1,4330000,-1201.4880544741643
MAPPO,1,4340000,-1056.9423783720142
MAPPO,1,4350000,-1131.9153274182258
MAPPO,1,4360000,-1221.9521519629257
MAPPO,1,4370000,-1359.1363625900024
MAPPO,1,4380000,-1107.949526788593
MAPPO,1,4390000,-1410.528921444031
MAPPO,1,4400000,-1274.7997948145985
MAPPO,1,4410000,-1325.379460790645
MAPPO,1,4420000,-1319.3850927506346
MAPPO,1,4430000,-1139.2365427044842
MAPPO,1,4440000,-1200.9207197928804
MAPPO,1,4450000,-1107.2018256978115
MAPPO,1,4460000,-1226.9182391050904
MAPPO,1,4470000,-1227.6874422212911
MAPPO,1,4480000,-1414.96422367866
MAPPO,1,4490000,-1155.8042731066064
MAPPO,1,4500000,-1366.9830905622148
MAPPO,1,4510000,-1285.9397962942892
MAPPO,1,4520000,-1148.3725201772888
MAPPO,1,4530000,-1201.8363845033955
MAPPO,1,4540000,-1289.420512029061
MAPPO,1,4550000,-1324.3034660562723
MAPPO,1,4560000,-1150.0699452916635
MAPPO,1,4570000,-1033.3162637125542
MAPPO,1,4580000,-1155.7449736077542
MAPPO,1,4590000,-1158.897531771764
MAPPO,1,4600000,-1508.2083773488946
MAPPO,1,4610000,-1122.2106273397362
MAPPO,1,4620000,-1174.1128734700562
MAPPO,1,4630000,-1204.7877227398365
MAPPO,1,4640000,-1267.068435583308
MAPPO,1,4650000,-1150.160382394546
MAPPO,1,4660000,-1178.2962398863406
MAPPO,1,4670000,-1158.7809378166205
MAPPO,1,4680000,-1074.379677344866
MAPPO,1,4690000,-1203.0000492387985
MAPPO,1,4700000,-1231.4181206909473
MAPPO,1,4710000,-1187.2426337619618
MAPPO,1,4720000,-1133.343041964058
MAPPO,1,4730000,-1213.5447151479666
MAPPO,1,4740000,-1175.7422082791863
MAPPO,1,4750000,-1070.015812617436
MAPPO,1,4760000,-1119.1133667184038
MAPPO,1,4770000,-1156.2038230220091
MAPPO,1,4780000,-1213.017740813547
MAPPO,1,4790000,-1271.1641036368533
MAPPO,1,4800000,-1267.2726169214295
MAPPO,1,4810000,-1274.9451618625767
MAPPO,1,4820000,-1212.7942238764324
MAPPO,1,4830000,-1320.958018187447
MAPPO,1,4840000,-1192.260741117985
MAPPO,1,4850000,-1242.8996354690123
MAPPO,1,4860000,-1419.917682208477
MAPPO,1,4870000,-1012.5638515925382
MAPPO,1,4880000,-1297.7744053988697
MAPPO,1,4890000,-1170.0977072084668
MAPPO,1,4900000,-1154.84047591173
MAPPO,1,4910000,-1221.080159243866
MAPPO,1,4920000,-1134.28108551019
MAPPO,1,4930000,-1269.5051858831207
MAPPO,1,4940000,-1096.0641321140572
MAPPO,1,4950000,-1214.8847451232211
MAPPO,1,4960000,-1177.200178161744
MAPPO,1,4970000,-1412.625283473786
MAPPO,1,4980000,-1256.5737515957358
MAPPO,1,4990000,-1135.1706969722068
MAPPO,1,5000000,-1253.103015460872
MAPPO,2,10000,-1298.6876933381195
MAPPO,2,20000,-1522.5225897888456
MAPPO,2,30000,-1320.864066057405
MAPPO,2,40000,-1448.7349590536958
MAPPO,2,50000,-1498.381150278629
MAPPO,2,60000,-1426.8487472913384
MAPPO,2,70000,-1282.067115801542
MAPPO,2,80000,-1451.803480722809
MAPPO,2,90000,-1279.099244140393
MAPPO,2,100000,-1442.1984905204697
MAPPO,2,110000,-1419.8966890518209
MAPPO,2,120000,-1333.9881447039884
MAPPO,2,130000,-1353.0897924184208
MAPPO,2,140000,-1611.4151260755534
MAPPO,2,150000,-1588.1016797250345
MAPPO,2,160000,-1348.769534505739
MAPPO,2,170000,-1324.051315916402
MAPPO,2,180000,-1431.2724154944142
MAPPO,2,190000,-1529.4083380090617
MAPPO,2,200000,-1482.7590261090477
MAPPO,2,210000,-1342.1275997206924
MAPPO,2,220000,-1314.9666090121636
MAPPO,2,230000,-1340.3704318110265
MAPPO,2,240000,-1261.3415087219555
MAPPO,2,250000,-1431.4687404938052
MAPPO,2,260000,-1392.5558684864657
MAPPO,2,270000,-1398.3245729943687
MAPPO,2,280000,-1246.8706472174767
MAPPO,2,290000,-1401.2219342921433
MAPPO,2,300000,-1401.3226574003656
MAPPO,2,310000,-1314.2259353815182
MAPPO,2,320000,-1494.7047881777778
MAPPO,2,330000,-1494.993374624626
MAPPO,2,340000,-1316.423928676175
MAPPO,2,350000,-1175.86787574298
MAPPO,2,360000,-1363.4585895668476
MAPPO,2,370000,-1572.8762487775168
MAPPO,2,380000,-1386.254478239921
MAPPO,2,390000,-1684.195103643086
MAPPO,2,400000,-1359.8453364310242
MAPPO,2,410000,-1342.911604445536
MAPPO,2,420000,-1434.0594688651715
MAPPO,2,430000,-1524.9000375069586
MAPPO,2,440000,-1524.662657942437
MAPPO,2,450000,-1326.3727132599845
MAPPO,2,460000,-1253.4596339745449
MAPPO,2,470000,-1456.5976424174291
MAPPO,2,480000,-1333.355969553496
MAPPO,2,490000,-1223.4883460018157
MAPPO,2,500000,-1528.1620318850378
MAPPO,2,510000,-1136.847736363401
MAPPO,2,520000,-1338.7659820304264
MAPPO,2,530000,-1403.6095159858162
MAPPO,2,540000,-1464.9521581766892
MAPPO,2,550000,-1402.2099147083647
MAPPO,2,560000,-1314.1845718818283
MAPPO,2,570000,-1255.4562082334585
MAPPO,2,580000,-1180.660501056106
MAPPO,2,590000,-1250.4234009691577
MAPPO,2,600000,-1342.8530802177406
MAPPO,2,610000,-1206.6210887136713
MAPPO,2,620000,-1346.330362808988
MAPPO,2,630000,-1315.9044882741389
MAPPO,2,640000,-1249.86771198236
MAPPO,2,650000,-1450.1592765403202
MAPPO,2,660000,-1463.074731563033
MAPPO,2,670000,-1375.110583504641
MAPPO,2,680000,-1195.581681294233
MAPPO,2,690000,-1247.7291660577766
MAPPO,2,700000,-1490.1827196241834
MAPPO,2,710000,-1196.3087088625357
MAPPO,2,720000,-1328.8626494904368
MAPPO,2,730000,-1485.2696944631095
MAPPO,2,740000,-1291.7555393832145
MAPPO,2,750000,-1502.600339461983
MAPPO,2,760000,-1419.020861741844
MAPPO,2,770000,-1429.3174342130512
MAPPO,2,780000,-1305.6057451198371
MAPPO,2,790000,-1411.05333055212
MAPPO,2,800000,-1321.6598879780165
MAPPO,2,810000,-1363.2618707484066
MAPPO,2,820000,-1409.1960185648743
MAPPO,2,830000,-1307.988311302482
MAPPO,2,840000,-1332.5831011669363
MAPPO,2,850000,-1356.1908606916463
MAPPO,2,860000,-1408.8019651978568
MAPPO,2,870000,-1200.1380717833536
MAPPO,2,880000,-1194.3296123259202
MAPPO,2,890000,-1218.190664451927
MAPPO,2,900000,-1356.360660291569
MAPPO,2,910000,-1133.808832313733
MAPPO,2,920000,-1257.8621205114216
MAPPO,2,930000,-1084.2625538155514
MAPPO,2,940000,-1192.8593427299934
MAPPO,2,950000,-1223.3038819320675
MAPPO,2,960000,-1314.5531928184998
MAPPO,2,970000,-1377.254219062963
MAPPO,2,980000,-1282.8496112097175
MAPPO,2,990000,-1298.6398235783156
MAPPO,2,1000000,-1236.912859788821
MAPPO,2,1010000,-1359.51730846489
MAPPO,2,1020000,-1184.348168860454
MAPPO,2,1030000,-1319.12937481001
MAPPO,2,1040000,-1195.4458781828412
MAPPO,2,1050000,-1270.735054476483
MAPPO,2,1060000,-1005.2437358326322
MAPPO,2,1070000,-1228.814381762175
MAPPO,2,1080000,-1111.9095610433546
MAPPO,2,1090000,-1244.9992549453532
MAPPO,2,1100000,-1299.660956593323
MAPPO,2,1110000,-1350.4136689977367
MAPPO,2,1120000,-1306.5133173780546
MAPPO,2,1130000,-1227.550833045353
MAPPO,2,1140000,-1362.449779459385
MAPPO,2,1150000,-1278.7777555431142
MAPPO,2,1160000,-1231.6287907935211
MAPPO,2,1170000,-1271.723295631925
MAPPO,2,1180000,-992.0196988713489
MAPPO,2,1190000,-1220.5048053202586
MAPPO,2,1200000,-1285.5451654568378
MAPPO,2,1210000,-1267.8919727725986
MAPPO,2,1220000,-1219.9517664428708
MAPPO,2,1230000,-1186.0510467017918
MAPPO,2,1240000,-1273.0653541512463
MAPPO,2,1250000,-1233.7663660401074
MAPPO,2,1260000,-1254.0113853357516
MAPPO,2,1270000,-1274.3663314072803
MAPPO,2,1280000,-1176.8190999655226
MAPPO,2,1290000,-1076.1048373324704
MAPPO,2,1300000,-1191.8184970782297
MAPPO,2,1310000,-1300.69596014047
MAPPO,2,1320000,-1203.0570592406953
MAPPO,2,1330000,-1151.7499584741686
MAPPO,2,1340000,-1169.6969926131603
MAPPO,2,1350000,-1134.854466689414
MAPPO,2,1360000,-1176.72354512143
MAPPO,2,1370000,-1291.4017809535403
MAPPO,2,1380000,-1295.6774991427876
MAPPO,2,1390000,-1242.3009042763829
MAPPO,2,1400000,-1209.0970398524566
MAPPO,2,1410000,-1237.2874337159126
MAPPO,2,1420000,-1170.3317283165095
MAPPO,2,1430000,-1226.0999571080677
MAPPO,2,1440000,-1227.3331662540445
MAPPO,2,1450000,-1205.6987462771085
MAPPO,2,1460000,-1170.6835216177524
MAPPO,2,1470000,-1084.6017775932107
MAPPO,2,1480000,-1182.8779030163598
MAPPO,2,1490000,-1145.4595777905731
MAPPO,2,1500000,-1329.4888111906037
MAPPO,2,1510000,-1055.2737840042914
MAPPO,2,1520000,-1281.1560994357208
MAPPO,2,1530000,-1230.7732230335116
MAPPO,2,1540000,-1139.0363474511598
MAPPO,2,1550000,-1209.252910074909
MAPPO,2,1560000,-1126.3563953311352
MAPPO,2,1570000,-1225.217141425006
MAPPO,2,1580000,-1068.2845132592763
MAPPO,2,1590000,-1135.6149625545686
MAPPO,2,1600000,-1186.820805531937
MAPPO,2,1610000,-1143.7888499857618
MAPPO,2,1620000,-1130.2758522311008
MAPPO,2,1630000,-1124.8894637143196
MAPPO,2,1640000,-1217.9081486170433
MAPPO,2,1650000,-1218.411933103915
MAPPO,2,1660000,-1237.786720711175
MAPPO,2,1670000,-1294.0486395790117
MAPPO,2,1680000,-1310.6857888850498
MAPPO,2,1690000,-1187.7918447419231
MAPPO,2,1700000,-1189.3237954435333
MAPPO,2,1710000,-1182.9676789941263
MAPPO,2,1720000,-1221.8157227952408
MAPPO,2,1730000,-1133.224983483608
MAPPO,2,1740000,-1276.1074150701386
MAPPO,2,1750000,-1218.7628627072547
MAPPO,2,1760000,-1160.451202253138
MAPPO,2,1770000,-1306.8299524230376
MAPPO,2,1780000,-1237.9040222012454
MAPPO,2,1790000,-1176.7745986918287
MAPPO,2,1800000,-1070.3483107306488
MAPPO,2,1810000,-1158.909987545897
MAPPO,2,1820000,-1374.0822945619284
MAPPO,2,1830000,-1250.8306697944165
MAPPO,2,1840000,-1263.4230952863925
MAPPO,2,1850000,-1422.0707002450235
MAPPO,2,1860000,-1043.5894337477612
MAPPO,2,1870000,-1108.985033553622
MAPPO,2,1880000,-1176.3656859492112
MAPPO,2,1890000,-1066.0994050795032
MAPPO,2,1900000,-1122.5888766877245
MAPPO,2,1910000,-1344.8782004361908
MAPPO,2,1920000,-1200.2528187202404
MAPPO,2,1930000,-1236.680185466161
MAPPO,2,1940000,-1252.550752906756
MAPPO,2,1950000,-1192.4580576234214
MAPPO,2,1960000,-1212.6513892572732
MAPPO,2,1970000,-1057.0034929529097
MAPPO,2,1980000,-1021.7771479007624
MAPPO,2,1990000,-1115.5889792626658
MAPPO,2,2000000,-1268.4260856714282
MAPPO,2,2010000,-1273.683154350405
MAPPO,2,2020000,-1192.530096310261
MAPPO,2,2030000,-1249.0439677327493
MAPPO,2,2040000,-1229.014162777932
MAPPO,2,2050000,-1331.436432103203
MAPPO,2,2060000,-1328.420825406294
MAPPO,2,2070000,-1293.754000301131
MAPPO,2,2080000,-1210.54701083243
MAPPO,2,2090000,-1004.1869480615894
MAPPO,2,2100000,-1355.7373028162085
MAPPO,2,2110000,-1230.326971000125
MAPPO,2,2120000,-1176.4466875811927
MAPPO,2,2130000,-1118.5323364946566
MAPPO,2,2140000,-1339.278123532469
MAPPO,2,2150000,-1315.713987420996
MAPPO,2,2160000,-1293.5582328462003
MAPPO,2,2170000,-1137.7680260813502
MAPPO,2,2180000,-1281.9045248108498
MAPPO,2,2190000,-1095.4489660936802
MAPPO,2,2200000,-1232.3220501675885
MAPPO,2,2210000,-1155.745746168811
MAPPO,2,2220000,-1349.2176076410617
MAPPO,2,2230000,-1055.774426509441
MAPPO,2,2240000,-1415.5386812097222
MAPPO,2,2250000,-1379.8218903834695
MAPPO,2,2260000,-1276.392602804278
MAPPO,2,2270000,-1231.8088522048054
MAPPO,2,2280000,-1259.898180473052
MAPPO,2,2290000,-1192.9165261236496
MAPPO,2,2300000,-1114.6127164874952
MAPPO,2,2310000,-1293.7853697578394
MAPPO,2,2320000,-1218.660472339194
MAPPO,2,2330000,-1327.9118858206562
MAPPO,2,2340000,-1174.4073217808466
MAPPO,2,2350000,-1274.2606350731878
MAPPO,2,2360000,-1167.9238995822575
MAPPO,2,2370000,-1269.3299317817566
MAPPO,2,2380000,-1423.9363465167842
MAPPO,2,2390000,-1216.269953929859
MAPPO,2,2400000,-1425.855110225342
MAPPO,2,2410000,-1164.1734458803658
MAPPO,2,2420000,-1165.8591856588864
MAPPO,2,2430000,-1301.6804188793649
MAPPO,2,2440000,-1150.7663248424856
MAPPO,2,2450000,-1247.7787706297815
MAPPO,2,2460000,-1286.2560938781503
MAPPO,2,2470000,-1239.3576871180476
MAPPO,2,2480000,-1159.6288578442054
MAPPO,2,2490000,-1190.4913026404745
MAPPO,2,2500000,-1223.9844415754617
MAPPO,2,2510000,-1248.598859753772
MAPPO,2,2520000,-1284.8354407309948
MAPPO,2,2530000,-1210.5350574838633
MAPPO,2,2540000,-1238.3316811495606
MAPPO,2,2550000,-1278.9173454323177
MAPPO,2,2560000,-1073.6688264937486
MAPPO,2,2570000,-1140.170647111592
MAPPO,2,2580000,-1197.7812494767163
MAPPO,2,2590000,-1220.1629964422768
MAPPO,2,2600000,-1175.1143653847869
MAPPO,2,2610000,-1043.4833150891122
MAPPO,2,2620000,-1199.3497660093476
MAPPO,2,2630000,-1149.196666332466
MAPPO,2,2640000,-1320.1755049119984
MAPPO,2,2650000,-1117.9925448284089
MAPPO,2,2660000,-1106.2629505924174
MAPPO,2,2670000,-1235.9965649447176
MAPPO,2,2680000,-1180.5249324620804
MAPPO,2,2690000,-1235.5983509772925
MAPPO,2,2700000,-1284.965983500496
